recId,taxon_id,common_name,scientific_name
13,9556,Baboon,Papio%20cynocephalus
13,447135,Bank%20vole,Clethrionomys%20glareolus
13,9643,Bear,Ursus%20americanus
13,175121,Birds,Passeroidea
13,8032,Brown%20Trout,Salmo%20trutta
13,9901,Buffalo,Bison%20bison
13,9625,Carnivores,Vulpes
13,9685,Cat,Felis%20catus
13,7995,Catfishes,Siluriformes
13,9913,Cattle,Bos%20taurus
13,9031,Chicken,Gallus%20gallus
13,9598,Chimpanzee,Pan%20troglodytes
13,10150,chinchillas,Chinchillidae
13,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
13,9860,Deer,Cervus%20elaphus
13,10042,Deer%20mouse,Peromyscus%20maniculatus
13,9615,Dog,Canis%20familiaris
13,8835,Ducks,Anas
13,9669,Ferret,Mustela%20putorius%20furo
13,117565,Fish,Hyperotreti
13,10045,Gerbil,Gerbillina
13,9925,Goat,Capra%20hircus
13,9612,Gray%20wolf,Canis%20lupus
13,10141,Guinea%20pig,Cavia%20porcellus
13,10036,Hamster,Mesocricetus%20auratus
13,9796,Horse,Equus%20caballus
13,9606,Human,Homo%20sapiens
13,9541,Macaque,Macaca%20fascicularis
13,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
13,9479,Monkey,Platyrrhini
13,10090,Mouse,Mus%20musculus
13,,None,None
13,9224,Parrot,Psittacidae
13,9823,Pig,Sus%20scrofa
13,9986,Rabbit,Oryctolagus%20cuniculus
13,8022,Rainbow%20trout,Oncorhynchus%20mykiss
13,10114,Rat,Rattus
13,56781,Raven,Corvus%20corax
13,9768,sei%20whale,Balaenoptera%20borealis
13,9940,Sheep,Ovis%20aries
13,37591,Squirrel,Spermophilus%20richardsonii
13,9393,Tree%20shrew,Tupaiidae
13,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
13,9103,Turkey,Meleagris%20gallopavo
13,79684,Vole,Microtus%20ochrogaster
13,391902,Water%20buffalo,Bubalus%20bubalis
21,9556,Baboon,Papio%20cynocephalus
21,447135,Bank%20vole,Clethrionomys%20glareolus
21,9643,Bear,Ursus%20americanus
21,175121,Birds,Passeroidea
21,8032,Brown%20Trout,Salmo%20trutta
21,9901,Buffalo,Bison%20bison
21,9625,Carnivores,Vulpes
21,9685,Cat,Felis%20catus
21,7995,Catfishes,Siluriformes
21,9913,Cattle,Bos%20taurus
21,9031,Chicken,Gallus%20gallus
21,9598,Chimpanzee,Pan%20troglodytes
21,10150,chinchillas,Chinchillidae
21,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
21,9860,Deer,Cervus%20elaphus
21,10042,Deer%20mouse,Peromyscus%20maniculatus
21,9615,Dog,Canis%20familiaris
21,8835,Ducks,Anas
21,9669,Ferret,Mustela%20putorius%20furo
21,117565,Fish,Hyperotreti
21,10045,Gerbil,Gerbillina
21,9925,Goat,Capra%20hircus
21,9612,Gray%20wolf,Canis%20lupus
21,10141,Guinea%20pig,Cavia%20porcellus
21,10036,Hamster,Mesocricetus%20auratus
21,9796,Horse,Equus%20caballus
21,9606,Human,Homo%20sapiens
21,9541,Macaque,Macaca%20fascicularis
21,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
21,9479,Monkey,Platyrrhini
21,10090,Mouse,Mus%20musculus
21,,None,None
21,9224,Parrot,Psittacidae
21,9823,Pig,Sus%20scrofa
21,9986,Rabbit,Oryctolagus%20cuniculus
21,8022,Rainbow%20trout,Oncorhynchus%20mykiss
21,10114,Rat,Rattus
21,56781,Raven,Corvus%20corax
21,9768,sei%20whale,Balaenoptera%20borealis
21,9940,Sheep,Ovis%20aries
21,37591,Squirrel,Spermophilus%20richardsonii
21,9393,Tree%20shrew,Tupaiidae
21,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
21,9103,Turkey,Meleagris%20gallopavo
21,79684,Vole,Microtus%20ochrogaster
21,391902,Water%20buffalo,Bubalus%20bubalis
41,9556,Baboon,Papio%20cynocephalus
41,447135,Bank%20vole,Clethrionomys%20glareolus
41,9643,Bear,Ursus%20americanus
41,175121,Birds,Passeroidea
41,8032,Brown%20Trout,Salmo%20trutta
41,9901,Buffalo,Bison%20bison
41,9625,Carnivores,Vulpes
41,9685,Cat,Felis%20catus
41,7995,Catfishes,Siluriformes
41,9913,Cattle,Bos%20taurus
41,9031,Chicken,Gallus%20gallus
41,9598,Chimpanzee,Pan%20troglodytes
41,10150,chinchillas,Chinchillidae
41,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
41,9860,Deer,Cervus%20elaphus
41,10042,Deer%20mouse,Peromyscus%20maniculatus
41,9615,Dog,Canis%20familiaris
41,8835,Ducks,Anas
41,9669,Ferret,Mustela%20putorius%20furo
41,117565,Fish,Hyperotreti
41,10045,Gerbil,Gerbillina
41,9925,Goat,Capra%20hircus
41,9612,Gray%20wolf,Canis%20lupus
41,10141,Guinea%20pig,Cavia%20porcellus
41,10036,Hamster,Mesocricetus%20auratus
41,9796,Horse,Equus%20caballus
41,9606,Human,Homo%20sapiens
41,9541,Macaque,Macaca%20fascicularis
41,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
41,9479,Monkey,Platyrrhini
41,10090,Mouse,Mus%20musculus
41,,None,None
41,9224,Parrot,Psittacidae
41,9823,Pig,Sus%20scrofa
41,9986,Rabbit,Oryctolagus%20cuniculus
41,8022,Rainbow%20trout,Oncorhynchus%20mykiss
41,10114,Rat,Rattus
41,56781,Raven,Corvus%20corax
41,9768,sei%20whale,Balaenoptera%20borealis
41,9940,Sheep,Ovis%20aries
41,37591,Squirrel,Spermophilus%20richardsonii
41,9393,Tree%20shrew,Tupaiidae
41,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
41,9103,Turkey,Meleagris%20gallopavo
41,79684,Vole,Microtus%20ochrogaster
41,391902,Water%20buffalo,Bubalus%20bubalis
64,9556,Baboon,Papio%20cynocephalus
64,447135,Bank%20vole,Clethrionomys%20glareolus
64,9643,Bear,Ursus%20americanus
64,175121,Birds,Passeroidea
64,8032,Brown%20Trout,Salmo%20trutta
64,9901,Buffalo,Bison%20bison
64,9625,Carnivores,Vulpes
64,9685,Cat,Felis%20catus
64,7995,Catfishes,Siluriformes
64,9913,Cattle,Bos%20taurus
64,9031,Chicken,Gallus%20gallus
64,9598,Chimpanzee,Pan%20troglodytes
64,10150,chinchillas,Chinchillidae
64,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
64,9860,Deer,Cervus%20elaphus
64,10042,Deer%20mouse,Peromyscus%20maniculatus
64,9615,Dog,Canis%20familiaris
64,8835,Ducks,Anas
64,9669,Ferret,Mustela%20putorius%20furo
64,117565,Fish,Hyperotreti
64,10045,Gerbil,Gerbillina
64,9925,Goat,Capra%20hircus
64,9612,Gray%20wolf,Canis%20lupus
64,10141,Guinea%20pig,Cavia%20porcellus
64,10036,Hamster,Mesocricetus%20auratus
64,9796,Horse,Equus%20caballus
64,9606,Human,Homo%20sapiens
64,9541,Macaque,Macaca%20fascicularis
64,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
64,9479,Monkey,Platyrrhini
64,10090,Mouse,Mus%20musculus
64,,None,None
64,9224,Parrot,Psittacidae
64,9823,Pig,Sus%20scrofa
64,9986,Rabbit,Oryctolagus%20cuniculus
64,8022,Rainbow%20trout,Oncorhynchus%20mykiss
64,10114,Rat,Rattus
64,56781,Raven,Corvus%20corax
64,9768,sei%20whale,Balaenoptera%20borealis
64,9940,Sheep,Ovis%20aries
64,37591,Squirrel,Spermophilus%20richardsonii
64,9393,Tree%20shrew,Tupaiidae
64,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
64,9103,Turkey,Meleagris%20gallopavo
64,79684,Vole,Microtus%20ochrogaster
64,391902,Water%20buffalo,Bubalus%20bubalis
10,9556,Baboon,Papio%20cynocephalus
10,447135,Bank%20vole,Clethrionomys%20glareolus
10,9643,Bear,Ursus%20americanus
10,175121,Birds,Passeroidea
10,8032,Brown%20Trout,Salmo%20trutta
10,9901,Buffalo,Bison%20bison
10,9625,Carnivores,Vulpes
10,9685,Cat,Felis%20catus
10,7995,Catfishes,Siluriformes
10,9913,Cattle,Bos%20taurus
10,9031,Chicken,Gallus%20gallus
10,9598,Chimpanzee,Pan%20troglodytes
10,10150,chinchillas,Chinchillidae
10,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
10,9860,Deer,Cervus%20elaphus
10,10042,Deer%20mouse,Peromyscus%20maniculatus
10,9615,Dog,Canis%20familiaris
10,8835,Ducks,Anas
10,9669,Ferret,Mustela%20putorius%20furo
10,117565,Fish,Hyperotreti
10,10045,Gerbil,Gerbillina
10,9925,Goat,Capra%20hircus
10,9612,Gray%20wolf,Canis%20lupus
10,10141,Guinea%20pig,Cavia%20porcellus
10,10036,Hamster,Mesocricetus%20auratus
10,9796,Horse,Equus%20caballus
10,9606,Human,Homo%20sapiens
10,9541,Macaque,Macaca%20fascicularis
10,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
10,9479,Monkey,Platyrrhini
10,10090,Mouse,Mus%20musculus
10,,None,None
10,9224,Parrot,Psittacidae
10,9823,Pig,Sus%20scrofa
10,9986,Rabbit,Oryctolagus%20cuniculus
10,8022,Rainbow%20trout,Oncorhynchus%20mykiss
10,10114,Rat,Rattus
10,56781,Raven,Corvus%20corax
10,9768,sei%20whale,Balaenoptera%20borealis
10,9940,Sheep,Ovis%20aries
10,37591,Squirrel,Spermophilus%20richardsonii
10,9393,Tree%20shrew,Tupaiidae
10,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
10,9103,Turkey,Meleagris%20gallopavo
10,79684,Vole,Microtus%20ochrogaster
10,391902,Water%20buffalo,Bubalus%20bubalis
18,9556,Baboon,Papio%20cynocephalus
18,447135,Bank%20vole,Clethrionomys%20glareolus
18,9643,Bear,Ursus%20americanus
18,175121,Birds,Passeroidea
18,8032,Brown%20Trout,Salmo%20trutta
18,9901,Buffalo,Bison%20bison
18,9625,Carnivores,Vulpes
18,9685,Cat,Felis%20catus
18,7995,Catfishes,Siluriformes
18,9913,Cattle,Bos%20taurus
18,9031,Chicken,Gallus%20gallus
18,9598,Chimpanzee,Pan%20troglodytes
18,10150,chinchillas,Chinchillidae
18,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
18,9860,Deer,Cervus%20elaphus
18,10042,Deer%20mouse,Peromyscus%20maniculatus
18,9615,Dog,Canis%20familiaris
18,8835,Ducks,Anas
18,9669,Ferret,Mustela%20putorius%20furo
18,117565,Fish,Hyperotreti
18,10045,Gerbil,Gerbillina
18,9925,Goat,Capra%20hircus
18,9612,Gray%20wolf,Canis%20lupus
18,10141,Guinea%20pig,Cavia%20porcellus
18,10036,Hamster,Mesocricetus%20auratus
18,9796,Horse,Equus%20caballus
18,9606,Human,Homo%20sapiens
18,9541,Macaque,Macaca%20fascicularis
18,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
18,9479,Monkey,Platyrrhini
18,10090,Mouse,Mus%20musculus
18,,None,None
18,9224,Parrot,Psittacidae
18,9823,Pig,Sus%20scrofa
18,9986,Rabbit,Oryctolagus%20cuniculus
18,8022,Rainbow%20trout,Oncorhynchus%20mykiss
18,10114,Rat,Rattus
18,56781,Raven,Corvus%20corax
18,9768,sei%20whale,Balaenoptera%20borealis
18,9940,Sheep,Ovis%20aries
18,37591,Squirrel,Spermophilus%20richardsonii
18,9393,Tree%20shrew,Tupaiidae
18,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
18,9103,Turkey,Meleagris%20gallopavo
18,79684,Vole,Microtus%20ochrogaster
18,391902,Water%20buffalo,Bubalus%20bubalis
52,9556,Baboon,Papio%20cynocephalus
52,447135,Bank%20vole,Clethrionomys%20glareolus
52,9643,Bear,Ursus%20americanus
52,175121,Birds,Passeroidea
52,8032,Brown%20Trout,Salmo%20trutta
52,9901,Buffalo,Bison%20bison
52,9625,Carnivores,Vulpes
52,9685,Cat,Felis%20catus
52,7995,Catfishes,Siluriformes
52,9913,Cattle,Bos%20taurus
52,9031,Chicken,Gallus%20gallus
52,9598,Chimpanzee,Pan%20troglodytes
52,10150,chinchillas,Chinchillidae
52,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
52,9860,Deer,Cervus%20elaphus
52,10042,Deer%20mouse,Peromyscus%20maniculatus
52,9615,Dog,Canis%20familiaris
52,8835,Ducks,Anas
52,9669,Ferret,Mustela%20putorius%20furo
52,117565,Fish,Hyperotreti
52,10045,Gerbil,Gerbillina
52,9925,Goat,Capra%20hircus
52,9612,Gray%20wolf,Canis%20lupus
52,10141,Guinea%20pig,Cavia%20porcellus
52,10036,Hamster,Mesocricetus%20auratus
52,9796,Horse,Equus%20caballus
52,9606,Human,Homo%20sapiens
52,9541,Macaque,Macaca%20fascicularis
52,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
52,9479,Monkey,Platyrrhini
52,10090,Mouse,Mus%20musculus
52,,None,None
52,9224,Parrot,Psittacidae
52,9823,Pig,Sus%20scrofa
52,9986,Rabbit,Oryctolagus%20cuniculus
52,8022,Rainbow%20trout,Oncorhynchus%20mykiss
52,10114,Rat,Rattus
52,56781,Raven,Corvus%20corax
52,9768,sei%20whale,Balaenoptera%20borealis
52,9940,Sheep,Ovis%20aries
52,37591,Squirrel,Spermophilus%20richardsonii
52,9393,Tree%20shrew,Tupaiidae
52,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
52,9103,Turkey,Meleagris%20gallopavo
52,79684,Vole,Microtus%20ochrogaster
52,391902,Water%20buffalo,Bubalus%20bubalis
49,9556,Baboon,Papio%20cynocephalus
49,447135,Bank%20vole,Clethrionomys%20glareolus
49,9643,Bear,Ursus%20americanus
49,175121,Birds,Passeroidea
49,8032,Brown%20Trout,Salmo%20trutta
49,9901,Buffalo,Bison%20bison
49,9625,Carnivores,Vulpes
49,9685,Cat,Felis%20catus
49,7995,Catfishes,Siluriformes
49,9913,Cattle,Bos%20taurus
49,9031,Chicken,Gallus%20gallus
49,9598,Chimpanzee,Pan%20troglodytes
49,10150,chinchillas,Chinchillidae
49,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
49,9860,Deer,Cervus%20elaphus
49,10042,Deer%20mouse,Peromyscus%20maniculatus
49,9615,Dog,Canis%20familiaris
49,8835,Ducks,Anas
49,9669,Ferret,Mustela%20putorius%20furo
49,117565,Fish,Hyperotreti
49,10045,Gerbil,Gerbillina
49,9925,Goat,Capra%20hircus
49,9612,Gray%20wolf,Canis%20lupus
49,10141,Guinea%20pig,Cavia%20porcellus
49,10036,Hamster,Mesocricetus%20auratus
49,9796,Horse,Equus%20caballus
49,9606,Human,Homo%20sapiens
49,9541,Macaque,Macaca%20fascicularis
49,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
49,9479,Monkey,Platyrrhini
49,10090,Mouse,Mus%20musculus
49,,None,None
49,9224,Parrot,Psittacidae
49,9823,Pig,Sus%20scrofa
49,9986,Rabbit,Oryctolagus%20cuniculus
49,8022,Rainbow%20trout,Oncorhynchus%20mykiss
49,10114,Rat,Rattus
49,56781,Raven,Corvus%20corax
49,9768,sei%20whale,Balaenoptera%20borealis
49,9940,Sheep,Ovis%20aries
49,37591,Squirrel,Spermophilus%20richardsonii
49,9393,Tree%20shrew,Tupaiidae
49,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
49,9103,Turkey,Meleagris%20gallopavo
49,79684,Vole,Microtus%20ochrogaster
49,391902,Water%20buffalo,Bubalus%20bubalis
9,9556,Baboon,Papio%20cynocephalus
9,447135,Bank%20vole,Clethrionomys%20glareolus
9,9643,Bear,Ursus%20americanus
9,175121,Birds,Passeroidea
9,8032,Brown%20Trout,Salmo%20trutta
9,9901,Buffalo,Bison%20bison
9,9625,Carnivores,Vulpes
9,9685,Cat,Felis%20catus
9,7995,Catfishes,Siluriformes
9,9913,Cattle,Bos%20taurus
9,9031,Chicken,Gallus%20gallus
9,9598,Chimpanzee,Pan%20troglodytes
9,10150,chinchillas,Chinchillidae
9,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
9,9860,Deer,Cervus%20elaphus
9,10042,Deer%20mouse,Peromyscus%20maniculatus
9,9615,Dog,Canis%20familiaris
9,8835,Ducks,Anas
9,9669,Ferret,Mustela%20putorius%20furo
9,117565,Fish,Hyperotreti
9,10045,Gerbil,Gerbillina
9,9925,Goat,Capra%20hircus
9,9612,Gray%20wolf,Canis%20lupus
9,10141,Guinea%20pig,Cavia%20porcellus
9,10036,Hamster,Mesocricetus%20auratus
9,9796,Horse,Equus%20caballus
9,9606,Human,Homo%20sapiens
9,9541,Macaque,Macaca%20fascicularis
9,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
9,9479,Monkey,Platyrrhini
9,10090,Mouse,Mus%20musculus
9,,None,None
9,9224,Parrot,Psittacidae
9,9823,Pig,Sus%20scrofa
9,9986,Rabbit,Oryctolagus%20cuniculus
9,8022,Rainbow%20trout,Oncorhynchus%20mykiss
9,10114,Rat,Rattus
9,56781,Raven,Corvus%20corax
9,9768,sei%20whale,Balaenoptera%20borealis
9,9940,Sheep,Ovis%20aries
9,37591,Squirrel,Spermophilus%20richardsonii
